Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70694,-34.0545625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081509176.0,1643081509176.0,1643081509176.0,1643081509176.0,1643081509176.0,1643081509176.0,2022-01-25
150.70694,-34.05455,31429.0,42040.0,36288.0,36053.5,160.0,336.0,212.66666666666666,192.5,4.0,4.0,6.0,6.0,0.0,0.0,10.0,10.0,1643081511121.0,1643081523338.0,1643081519366.0,1643081518400.0,1643081519366.0,1643081518400.0,2022-01-25
150.70695,-34.0545975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081508243.0,1643081508243.0,1643081508243.0,1643081508243.0,1643081508243.0,1643081508243.0,2022-01-25
150.70695,-34.054275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081533346.0,1643081533346.0,1643081533346.0,1643081533346.0,1643081533346.0,1643081533346.0,2022-01-25
150.70697,-34.05532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081469320.0,1643081469320.0,1643081469320.0,1643081469320.0,1643081469320.0,1643081469320.0,2022-01-25
150.70697,-34.0546675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081506323.0,1643081506323.0,1643081506323.0,1643081506323.0,1643081506323.0,1643081506323.0,2022-01-25
150.70698,-34.05533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081470240.0,1643081470240.0,1643081470240.0,1643081470240.0,1643081470240.0,1643081470240.0,2022-01-25
150.70699,-34.0553525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081473131.0,1643081473131.0,1643081473131.0,1643081473131.0,1643081473131.0,1643081473131.0,2022-01-25
150.70699,-34.0553375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081471313.0,1643081471313.0,1643081471313.0,1643081471313.0,1643081471313.0,1643081471313.0,2022-01-25
150.70699,-34.0549925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081501283.0,1643081501283.0,1643081501283.0,1643081501283.0,1643081501283.0,1643081501283.0,2022-01-25
150.70699,-34.0549075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081502311.0,1643081502311.0,1643081502311.0,1643081502311.0,1643081502311.0,1643081502311.0,2022-01-25
150.70699,-34.054825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081504229.0,1643081504229.0,1643081504229.0,1643081504229.0,1643081504229.0,1643081504229.0,2022-01-25
150.70699,-34.0547375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,2022-01-25
