Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70694,-34.0542825,4503.0,4503.0,4503.0,4503.0,123.0,123.0,123.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081533348.0,1643081533348.0,1643081533348.0,1643081533348.0,1643081533348.0,1643081533348.0,2022-01-25
150.70695,-34.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081508108.0,1643081508108.0,1643081508108.0,1643081508108.0,1643081508108.0,1643081508108.0,2022-01-25
150.70697,-34.05533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081470278.0,1643081470278.0,1643081470278.0,1643081470278.0,1643081470278.0,1643081470278.0,2022-01-25
150.70697,-34.05532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081469246.0,1643081469246.0,1643081469246.0,1643081469246.0,1643081469246.0,1643081469246.0,2022-01-25
150.70697,-34.05466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081506188.0,1643081506188.0,1643081506188.0,1643081506188.0,1643081506188.0,1643081506188.0,2022-01-25
150.70699,-34.05535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081472850.0,1643081472850.0,1643081472850.0,1643081472850.0,1643081472850.0,1643081472850.0,2022-01-25
150.70699,-34.05534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081471239.0,1643081471239.0,1643081471239.0,1643081471239.0,1643081471239.0,1643081471239.0,2022-01-25
150.70699,-34.0550075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081501256.0,1643081501256.0,1643081501256.0,1643081501256.0,1643081501256.0,1643081501256.0,2022-01-25
150.70699,-34.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081502319.0,1643081502319.0,1643081502319.0,1643081502319.0,1643081502319.0,1643081502319.0,2022-01-25
150.70699,-34.05481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081504275.0,1643081504275.0,1643081504275.0,1643081504275.0,1643081504275.0,1643081504275.0,2022-01-25
150.70699,-34.054735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,1643081505330.0,2022-01-25
150.70701,-34.055375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081474130.0,1643081474130.0,1643081474130.0,1643081474130.0,1643081474130.0,1643081474130.0,2022-01-25
